id,special_id,code,special_name,special_type,type_name,level2_code,level2_name,level3_code,level3_name,degree,limit_year,year,ruanke_rank,salaryavg,fivesalaryavg
9611,626,460703,汽车电子技术,专科(高职),,20,装备制造大类,460703,汽车制造类,,三年,,,0,11500
10065,9014,460704,智能网联汽车技术,专科(高职),,20,装备制造大类,460704,汽车制造类,,三年,,,168602,0
10661,9167,460705,汽车造型与改装技术,专科(高职),,20,装备制造大类,460705,汽车制造类,,三年,,,152369,12800
9604,631,470101,食品生物技术,专科(高职),,21,生物与化工大类,470101,生物技术类,,三年,,,52573,10600
9743,633,470102,药品生物技术,专科(高职),,21,生物与化工大类,470102,生物技术类,,三年,,,0,11400
9914,634,470103,农业生物技术,专科(高职),,21,生物与化工大类,470103,生物技术类,,三年,,,0,10600
9889,632,470104,化工生物技术,专科(高职),,21,生物与化工大类,470104,生物技术类,,三年,,,115651,7500
10045,635,470105,生物产品检验检疫,专科(高职),,21,生物与化工大类,470105,生物技术类,,三年,,,115651,10700
10138,9015,470106,绿色生物制造技术,专科(高职),,21,生物与化工大类,470106,生物技术类,,三年,,,102127,0
10423,9016,470107,生物信息技术,专科(高职),,21,生物与化工大类,470107,生物技术类,,三年,,,0,0
9939,636,470201,应用化工技术,专科(高职),,21,生物与化工大类,470201,化工技术类,,三年,,,103330,11000
9679,637,470202,石油炼制技术,专科(高职),,21,生物与化工大类,470202,化工技术类,,三年,,,98159,12100
9793,640,470203,精细化工技术,专科(高职),,21,生物与化工大类,470203,化工技术类,,三年,,,116779,10200
9768,638,470204,石油化工技术,专科(高职),,21,生物与化工大类,470204,化工技术类,,三年,,,117245,9100
9747,647,470205,煤化工技术,专科(高职),,21,生物与化工大类,470205,化工技术类,,三年,,,98159,10300
9698,639,470206,高分子合成技术,专科(高职),,21,生物与化工大类,470206,化工技术类,,三年,,,116861,7000
9932,641,470207,海洋化工技术,专科(高职),,21,生物与化工大类,470207,化工技术类,,三年,,,119484,11700
10754,9168,470208,分析检验技术,专科(高职),,21,生物与化工大类,470208,化工技术类,,三年,,,125209,11600
10142,9017,470209,化工智能制造技术,专科(高职),,21,生物与化工大类,470209,化工技术类,,三年,,,103330,0
9584,643,470210,化工装备技术,专科(高职),,21,生物与化工大类,470210,化工技术类,,三年,,,104846,12000
9576,644,470211,化工自动化技术,专科(高职),,21,生物与化工大类,470211,化工技术类,,三年,,,104214,10800
9944,645,470212,涂装防护技术,专科(高职),,21,生物与化工大类,470212,化工技术类,,三年,,,116150,11300
9837,646,470213,烟花爆竹技术与管理,专科(高职),,21,生物与化工大类,470213,化工技术类,,三年,,,95378,12900
9115,10041,470214,现代工业清洗技术,专科(高职),,21,生物与化工大类,470214,化工技术类,,三年,,,0,0
9616,653,480101,化妆品技术,专科(高职),,22,轻工纺织大类,480101,轻化工类,,三年,,,118755,6300
10202,9018,480102,现代造纸技术,专科(高职),,22,轻工纺织大类,480102,轻化工类,,三年,,,105091,11900
9835,652,480103,家具设计与制造,专科(高职),,22,轻工纺织大类,480103,轻化工类,,三年,,,128369,10700
9820,656,480104,鞋类设计与工艺,专科(高职),,22,轻工纺织大类,480104,轻化工类,,三年,,,0,9500
10122,9019,480105,陶瓷制造技术与工艺,专科(高职),,22,轻工纺织大类,480105,轻化工类,,三年,,,115747,10200
9528,1258,480106,珠宝首饰技术与管理,专科(高职),,22,轻工纺织大类,480106,轻化工类,,三年,,,99289,0
9630,654,480107,皮革加工技术,专科(高职),,22,轻工纺织大类,480107,轻化工类,,三年,,,100161,10100
9806,655,480108,皮具制作与工艺,专科(高职),,22,轻工纺织大类,480108,轻化工类,,三年,,,102292,9900
9605,657,480109,乐器制造与维护,专科(高职),,22,轻工纺织大类,480109,轻化工类,,三年,,,104651,10000
10315,9020,480110,香料香精技术与工艺,专科(高职),,22,轻工纺织大类,480110,轻化工类,,三年,,,103901,10000
9998,651,480111,表面精饰工艺,专科(高职),,22,轻工纺织大类,480111,轻化工类,,三年,,,118792,10100
10024,659,480201,包装工程技术,专科(高职),,22,轻工纺织大类,480201,包装类,,三年,,,116601,0
9986,660,480202,包装策划与设计,专科(高职),,22,轻工纺织大类,480202,包装类,,三年,,,113314,0
9595,667,480301,数字印刷技术,专科(高职),,22,轻工纺织大类,480301,印刷类,,三年,,,0,15900
9925,666,480302,印刷媒体技术,专科(高职),,22,轻工纺织大类,480302,印刷类,,三年,,,108612,12200
10766,9169,480303,印刷数字图文技术,专科(高职),,22,轻工纺织大类,480303,印刷类,,三年,,,0,15000
9800,664,480304,印刷设备应用技术,专科(高职),,22,轻工纺织大类,480304,印刷类,,三年,,,128134,11700
9851,668,480401,现代纺织技术,专科(高职),,22,轻工纺织大类,480401,纺织服装类,,三年,,,94177,9200
9948,677,480402,服装设计与工艺,专科(高职),,22,轻工纺织大类,480402,纺织服装类,,三年,,,98220,12500
9865,669,480403,丝绸技术,专科(高职),,22,轻工纺织大类,480403,纺织服装类,,三年,,,0,10500
9599,676,480404,针织技术与针织服装,专科(高职),,22,轻工纺织大类,480404,纺织服装类,,三年,,,66752,10800
10512,9021,480405,数字化染整技术,专科(高职),,22,轻工纺织大类,480405,纺织服装类,,三年,,,105384,9300
9767,673,480406,纺织品设计,专科(高职),,22,轻工纺织大类,480406,纺织服装类,,三年,,,78154,12500
10312,9022,480407,现代家用纺织品设计,专科(高职),,22,轻工纺织大类,480407,纺织服装类,,三年,,,120239,8500
9741,675,480408,纺织材料与应用,专科(高职),,22,轻工纺织大类,480408,纺织服装类,,三年,,,93841,8500
10336,9023,480409,现代非织造技术,专科(高职),,22,轻工纺织大类,480409,纺织服装类,,三年,,,95515,0
9606,671,480410,纺织机电技术,专科(高职),,22,轻工纺织大类,480410,纺织服装类,,三年,,,0,11100
9920,672,480411,纺织品检验与贸易,专科(高职),,22,轻工纺织大类,480411,纺织服装类,,三年,,,62952,9100
9727,678,480412,皮革服装制作与工艺,专科(高职),,22,轻工纺织大类,480412,纺织服装类,,三年,,,107121,10200
10112,9024,490101,食品智能加工技术,专科(高职),,23,食品药品与粮食大类,490101,食品类,,三年,,,93660,13600
9691,682,490102,食品质量与安全,专科(高职),,23,食品药品与粮食大类,490102,食品类,,三年,,,90983,10400
10388,9025,490103,食品营养与健康,专科(高职),,23,食品药品与粮食大类,490103,食品类,,三年,,,0,11200
10897,9170,490104,食品检验检测技术,专科(高职),,23,食品药品与粮食大类,490104,食品类,,三年,,,114416,12500
9987,681,490105,酿酒技术,专科(高职),,23,食品药品与粮食大类,490105,食品类,,三年,,,104298,9400
9673,683,490106,食品贮运与营销,专科(高职),,23,食品药品与粮食大类,490106,食品类,,三年,,,94814,6100
9523,10277,490107,咖啡加工与应用技术,专科(高职),,23,食品药品与粮食大类,490107,食品类,,,,,0,0
9628,688,490201,药品生产技术,专科(高职),,23,食品药品与粮食大类,490201,药品与医疗器械类,,三年,,,0,9200
9189,1303,490202,生物制药技术,专科(高职),,23,食品药品与粮食大类,490202,药品与医疗器械类,,三年,,,129242,0
9449,1305,490203,药物制剂技术,专科(高职),,23,食品药品与粮食大类,490203,药品与医疗器械类,,三年,,,126799,0
9285,1302,490204,化学制药技术,专科(高职),,23,食品药品与粮食大类,490204,药品与医疗器械类,,三年,,,91118,0
9653,689,490205,兽药制药技术,专科(高职),,23,食品药品与粮食大类,490205,药品与医疗器械类,,三年,,,113752,10500
9974,690,490206,药品质量与安全,专科(高职),,23,食品药品与粮食大类,490206,药品与医疗器械类,,三年,,,0,7600
10028,691,490207,制药设备应用技术,专科(高职),,23,食品药品与粮食大类,490207,药品与医疗器械类,,三年,,,111042,9200
9968,692,490208,药品经营与管理,专科(高职),,23,食品药品与粮食大类,490208,药品与医疗器械类,,三年,,,0,13700
9304,1256,490209,食品药品监督管理,专科(高职),,23,食品药品与粮食大类,490209,药品与医疗器械类,,三年,,,71715,0
10341,9026,490210,智能医疗装备技术,专科(高职),,23,食品药品与粮食大类,490210,药品与医疗器械类,,三年,,,106294,9600
10246,9027,490211,医用电子仪器技术,专科(高职),,23,食品药品与粮食大类,490211,药品与医疗器械类,,三年,,,92345,9400
10520,9028,490212,医用材料与应用,专科(高职),,23,食品药品与粮食大类,490212,药品与医疗器械类,,三年,,,115065,0
10435,844,490213,医疗器械维护与管理,专科(高职),,23,食品药品与粮食大类,490213,药品与医疗器械类,,三年,,,90781,9300
10137,9029,490214,医疗器械经营与服务,专科(高职),,23,食品药品与粮食大类,490214,药品与医疗器械类,,三年,,,102138,0
10104,845,490215,康复工程技术,专科(高职),,23,食品药品与粮食大类,490215,药品与医疗器械类,,三年,,,0,8800
10129,9030,490216,保健食品质量与管理,专科(高职),,23,食品药品与粮食大类,490216,药品与医疗器械类,,三年,,,118485,10700
9675,695,490217,化妆品经营与管理,专科(高职),,23,食品药品与粮食大类,490217,药品与医疗器械类,,三年,,,115916,12100
10242,9031,490218,化妆品质量与安全,专科(高职),,23,食品药品与粮食大类,490218,药品与医疗器械类,,三年,,,122269,0
10102,9032,490301,粮食工程技术与管理,专科(高职),,23,食品药品与粮食大类,490301,粮食类,,三年,,,106452,11100
10311,9033,490302,粮食储运与质量安全,专科(高职),,23,食品药品与粮食大类,490302,粮食类,,三年,,,0,8200
11010,9659,230101,电力工程及自动化,本科(职业),,231,能源动力与材料大类,230101,电力技术类,工学学士,四年,,,0,0
10866,9662,230102,智能电网工程技术,本科(职业),,231,能源动力与材料大类,230102,电力技术类,工学学士,四年,,,0,0
9391,10009,230103,智慧综合能源工程,本科(职业),,231,能源动力与材料大类,230103,电力技术类,工学学士,四年,,,0,0
11020,9664,230201,热能动力工程,本科(职业),,231,能源动力与材料大类,230201,热能与发电工程类,工学学士,四年,,,0,0
9505,10011,230202,核工程与核技术应用,本科(职业),,231,能源动力与材料大类,230202,热能与发电工程类,工学学士,四年,,,0,0
10763,9666,230301,新能源发电工程技术,本科(职业),,231,能源动力与材料大类,230301,新能源发电工程类,工学学士,四年,,,0,0
10824,9668,230401,钢铁智能冶金技术,本科(职业),,231,能源动力与材料大类,230401,黑色金属材料类,工学学士,四年,,,0,0
10842,9903,230402,钢铁智能轧制技术,本科(职业),,231,能源动力与材料大类,230402,黑色金属材料类,工学学士,四年,,,0,0
10981,9673,230501,材料化冶金应用技术,本科(职业),,231,能源动力与材料大类,230501,有色金属材料类,工学学士,四年,,,0,0
10900,9676,230502,金属智能成型技术,本科(职业),,231,能源动力与材料大类,230502,有色金属材料类,工学学士,四年,,,0,0
10625,9680,230503,储能材料工程技术,本科(职业),,231,能源动力与材料大类,230503,有色金属材料类,工学学士,四年,,,0,0
10555,9681,230601,高分子材料工程技术,本科(职业),,231,能源动力与材料大类,230601,非金属材料类,工学学士,四年,,,0,0
10901,9683,230602,新材料与应用技术,本科(职业),,231,能源动力与材料大类,230602,非金属材料类,工学学士,四年,,,0,0
10639,9686,230701,建筑材料智能制造,本科(职业),,231,能源动力与材料大类,230701,建筑材料类,工学学士,四年,,,0,0
10569,9660,350101,工艺美术,本科(职业),,234,文化艺术大类,350101,艺术设计类,艺术学学士,四年,,,0,0
10564,9661,350102,视觉传达设计,本科(职业),,234,文化艺术大类,350102,艺术设计类,艺术学学士,四年,,,0,0
10694,9663,350103,数字媒体艺术,本科(职业),,234,文化艺术大类,350103,艺术设计类,艺术学学士,四年,,,0,0
10560,9665,350104,产品设计,本科(职业),,234,文化艺术大类,350104,艺术设计类,艺术学学士,四年,,,0,0
10816,9667,350105,服装与服饰设计,本科(职业),,234,文化艺术大类,350105,艺术设计类,艺术学学士,四年,,,0,0
10597,9670,350106,环境艺术设计,本科(职业),,234,文化艺术大类,350106,艺术设计类,艺术学学士,四年,,,0,0
10893,9672,350107,美术,本科(职业),,234,文化艺术大类,350107,艺术设计类,艺术学学士,四年,,,0,0
10605,9675,350108,公共艺术设计,本科(职业),,234,文化艺术大类,350108,艺术设计类,艺术学学士,四年,,,0,0
10650,9678,350109,游戏创意设计,本科(职业),,234,文化艺术大类,350109,艺术设计类,艺术学学士,四年,,,0,0
10940,9684,350110,展示艺术设计,本科(职业),,234,文化艺术大类,350110,艺术设计类,艺术学学士,四年,,,0,0
10975,9441,350111,数字影像设计,本科(职业),,234,文化艺术大类,350111,艺术设计类,艺术学学士,四年,,,0,0
10782,9443,350112,时尚品设计,本科(职业),,234,文化艺术大类,350112,艺术设计类,艺术学学士,四年,,,0,0
9201,10025,350113,陶瓷艺术设计,本科(职业),,234,文化艺术大类,350113,艺术设计类,艺术学学士,四年,,,0,0
9276,10296,350114,刺绣设计与工艺,本科(职业),,234,文化艺术大类,350114,艺术设计类,艺术学学士,,,,0,0
9417,10299,350115,智能人居设计,本科(职业),,234,文化艺术大类,350115,艺术设计类,艺术学学士,,,,0,0
10677,9498,350201,音乐表演,本科(职业),,234,文化艺术大类,350201,表演艺术类,艺术学学士,四年,,,0,0
10820,9500,350202,舞蹈表演与编导,本科(职业),,234,文化艺术大类,350202,表演艺术类,艺术学学士,四年,,,0,0
10750,9501,350203,戏曲表演,本科(职业),,234,文化艺术大类,350203,表演艺术类,艺术学学士,四年,,,0,0
10753,9502,350204,舞台艺术设计,本科(职业),,234,文化艺术大类,350204,表演艺术类,艺术学学士,四年,,,0,0
10626,9925,350205,戏剧影视表演,本科(职业),,234,文化艺术大类,350205,表演艺术类,艺术学学士,四年,,,0,0
10860,9503,350401,文物修复与保护,本科(职业),,234,文化艺术大类,350401,文化服务类,"历史学学士,艺术学学士,工学学士",四年,,,0,0
10966,9926,350402,公共文化管理,本科(职业),,234,文化艺术大类,350402,文化服务类,"管理学学士,艺术学学士",四年,,,0,0
10796,9927,350403,文化创意产业管理,本科(职业),,234,文化艺术大类,350403,文化服务类,"管理学学士,艺术学学士",四年,,,0,0
10620,9669,240101,建筑设计,本科(职业),,239,土木建筑大类,240101,建筑设计类,工学学士,四年,,,0,0
10923,9671,240102,建筑装饰工程,本科(职业),,239,土木建筑大类,240102,建筑设计类,工学学士,四年,,,0,0
10705,9674,240103,古建筑工程,本科(职业),,239,土木建筑大类,240103,建筑设计类,工学学士,四年,,,0,0
10707,9677,240104,园林景观工程,本科(职业),,239,土木建筑大类,240104,建筑设计类,工学学士,四年,,,0,0
10784,9679,240105,城市设计数字技术,本科(职业),,239,土木建筑大类,240105,建筑设计类,工学学士,四年,,,0,0
10871,9682,240201,城乡规划,本科(职业),,239,土木建筑大类,240201,城乡规划与管理类,工学学士,四年,,,0,0
10737,9685,240301,建筑工程,本科(职业),,239,土木建筑大类,240301,土建施工类,工学学士,四年,,,0,0
10674,9440,240302,智能建造工程,本科(职业),,239,土木建筑大类,240302,土建施工类,工学学士,四年,,,0,0
10709,9442,240303,城市地下工程,本科(职业),,239,土木建筑大类,240303,土建施工类,工学学士,四年,,,0,0
11017,9444,240304,建筑智能检测与修复,本科(职业),,239,土木建筑大类,240304,土建施工类,工学学士,四年,,,0,0
10590,9445,240401,建筑环境与能源工程,本科(职业),,239,土木建筑大类,240401,建筑设备类,工学学士,四年,,,0,0
10693,9446,240402,建筑电气与智能化工程,本科(职业),,239,土木建筑大类,240402,建筑设备类,工学学士,四年,,,0,0
10852,9447,240501,工程造价,本科(职业),,239,土木建筑大类,240501,建设工程管理类,"工学学士,管理学学士",四年,,,0,0
10867,9448,240502,建设工程管理,本科(职业),,239,土木建筑大类,240502,建设工程管理类,"工学学士,管理学学士",四年,,,0,0
10608,9449,240601,市政工程,本科(职业),,239,土木建筑大类,240601,市政工程类,工学学士,四年,,,0,0
11011,9450,240602,城市设施智慧管理,本科(职业),,239,土木建筑大类,240602,市政工程类,"工学学士,管理学学士",四年,,,0,0
10732,9904,240603,给排水工程,本科(职业),,239,土木建筑大类,240603,市政工程类,工学学士,四年,,,0,0
10568,9452,240701,房地产投资与策划,本科(职业),,239,土木建筑大类,240701,房地产类,"管理学学士,经济学学士",四年,,,0,0
10906,9454,240702,现代物业管理,本科(职业),,239,土木建筑大类,240702,房地产类,管理学学士,四年,,,0,0
9976,701,500101,铁道工程技术,专科(高职),,24,交通运输大类,500101,铁道运输类,,三年,,,104802,15200
10127,9034,500102,高速铁路施工与维护,专科(高职),,24,交通运输大类,500102,铁道运输类,,三年,,,104802,10100
10475,9035,500103,铁道桥梁隧道工程技术,专科(高职),,24,交通运输大类,500103,铁道运输类,,三年,,,104802,12100
10265,9036,500104,铁道养路机械应用技术,专科(高职),,24,交通运输大类,500104,铁道运输类,,三年,,,114145,11400
10298,9037,500105,铁道机车运用与维护,专科(高职),,24,交通运输大类,500105,铁道运输类,,三年,,,113482,14200
10073,9038,500106,铁道车辆技术,专科(高职),,24,交通运输大类,500106,铁道运输类,,三年,,,127728,12100
9701,700,500107,铁道供电技术,专科(高职),,24,交通运输大类,500107,铁道运输类,,三年,,,108077,12600
9883,710,500108,动车组检修技术,专科(高职),,24,交通运输大类,500108,铁道运输类,,三年,,,149569,13400
10498,9039,500109,高速铁路综合维修技术,专科(高职),,24,交通运输大类,500109,铁道运输类,,三年,,,108631,0
9573,703,500110,铁道信号自动控制,专科(高职),,24,交通运输大类,500110,铁道运输类,,三年,,,122343,10300
9862,704,500111,铁道通信与信息化技术,专科(高职),,24,交通运输大类,500111,铁道运输类,,三年,,,143157,10700
9807,705,500112,铁道交通运营管理,专科(高职),,24,交通运输大类,500112,铁道运输类,,三年,,,102128,8000
10309,9040,500113,高速铁路客运服务,专科(高职),,24,交通运输大类,500113,铁道运输类,,三年,,,80885,11000
9128,10282,500114,轨道车辆智能运维技术,专科(高职),,24,交通运输大类,500114,铁道运输类,,,,,0,0
10188,9041,500201,道路与桥梁工程技术,专科(高职),,24,交通运输大类,500201,道路运输类,,三年,,,104802,11800
10385,9042,500202,道路机械化施工技术,专科(高职),,24,交通运输大类,500202,道路运输类,,三年,,,110555,14800
10064,9043,500203,智能工程机械运用技术,专科(高职),,24,交通运输大类,500203,道路运输类,,三年,,,115773,10300
10086,9044,500204,道路工程检测技术,专科(高职),,24,交通运输大类,500204,道路运输类,,三年,,,110815,0
10159,9045,500205,道路工程造价,专科(高职),,24,交通运输大类,500205,道路运输类,,三年,,,106009,0
9593,714,500206,道路养护与管理,专科(高职),,24,交通运输大类,500206,道路运输类,,三年,,,102193,8900
10347,9046,500207,智能交通技术,专科(高职),,24,交通运输大类,500207,道路运输类,,三年,,,69949,11800
10370,9047,500208,道路运输管理,专科(高职),,24,交通运输大类,500208,道路运输类,,三年,,,100498,7800
9748,717,500209,交通运营管理,专科(高职),,24,交通运输大类,500209,道路运输类,,三年,,,100498,13400
10084,9048,500210,汽车技术服务与营销,专科(高职),,24,交通运输大类,500210,道路运输类,,三年,,,61848,13700
10780,9171,500211,汽车检测与维修技术,专科(高职),,24,交通运输大类,500211,道路运输类,,三年,,,150082,12900
10354,9049,500212,新能源汽车检测与维修技术,专科(高职),,24,交通运输大类,500212,道路运输类,,三年,,,152369,12600
9943,723,500301,航海技术,专科(高职),,24,交通运输大类,500301,水上运输类,,三年,,,92211,16400
9640,729,500302,港口与航道工程技术,专科(高职),,24,交通运输大类,500302,水上运输类,,三年,,,110294,9800
9893,732,500303,轮机工程技术,专科(高职),,24,交通运输大类,500303,水上运输类,,三年,,,106853,12700
9966,724,500304,国际邮轮乘务管理,专科(高职),,24,交通运输大类,500304,水上运输类,,三年,,,70094,11700
10237,9050,500305,水路运输安全管理,专科(高职),,24,交通运输大类,500305,水上运输类,,三年,,,92187,10000
10971,9172,500306,港口机械与智能控制,专科(高职),,24,交通运输大类,500306,水上运输类,,三年,,,118864,11700
9790,730,500307,港口与航运管理,专科(高职),,24,交通运输大类,500307,水上运输类,,三年,,,88685,10900
9726,725,500308,船舶电子电气技术,专科(高职),,24,交通运输大类,500308,水上运输类,,三年,,,151850,11600
10001,726,500309,船舶检验,专科(高职),,24,交通运输大类,500309,水上运输类,,三年,,,118590,11600
10021,735,500310,集装箱运输管理,专科(高职),,24,交通运输大类,500310,水上运输类,,三年,,,0,10300
10146,9051,500401,民航运输服务,专科(高职),,24,交通运输大类,500401,航空运输类,,三年,,,93853,10600
9927,737,500402,民航通信技术,专科(高职),,24,交通运输大类,500402,航空运输类,,三年,,,146336,11800
9775,738,500403,定翼机驾驶技术,专科(高职),,24,交通运输大类,500403,航空运输类,,三年,,,124531,11800
10048,739,500404,直升机驾驶技术,专科(高职),,24,交通运输大类,500404,航空运输类,,三年,,,124531,11200
9733,740,500405,空中乘务,专科(高职),,24,交通运输大类,500405,航空运输类,,三年,,,37709,13000
9815,741,500406,民航安全技术管理,专科(高职),,24,交通运输大类,500406,航空运输类,,三年,,,0,8400
9589,742,500407,民航空中安全保卫,专科(高职),,24,交通运输大类,500407,航空运输类,,三年,,,37709,10900
10319,9052,500408,机场运行服务与管理,专科(高职),,24,交通运输大类,500408,航空运输类,,三年,,,0,8400
9678,744,500409,飞机机电设备维修,专科(高职),,24,交通运输大类,500409,航空运输类,,三年,,,0,13100
9960,745,500410,飞机电子设备维修,专科(高职),,24,交通运输大类,500410,航空运输类,,三年,,,128193,11700
9660,746,500411,飞机部件修理,专科(高职),,24,交通运输大类,500411,航空运输类,,三年,,,98795,11800
10042,751,500412,通用航空器维修,专科(高职),,24,交通运输大类,500412,航空运输类,,三年,,,0,11400
9912,753,500413,飞机结构修理,专科(高职),,24,交通运输大类,500413,航空运输类,,三年,,,117546,17500
10050,747,500414,航空地面设备维修,专科(高职),,24,交通运输大类,500414,航空运输类,,三年,,,115967,8900
9879,748,500415,机场场务技术与管理,专科(高职),,24,交通运输大类,500415,航空运输类,,三年,,,122186,11700
9690,752,500416,通用航空航务技术,专科(高职),,24,交通运输大类,500416,航空运输类,,三年,,,126896,11200
10027,749,500417,航空油料,专科(高职),,24,交通运输大类,500417,航空运输类,,三年,,,99298,11500
9327,10288,500418,航空复合材料结构修理技术,专科(高职),,24,交通运输大类,500418,航空运输类,,,,,0,0
10026,754,500501,管道工程技术,专科(高职),,24,交通运输大类,500501,管道运输类,,三年,,,111946,10200
9817,755,500502,管道运输管理,专科(高职),,24,交通运输大类,500502,管道运输类,,三年,,,98611,10100
9566,760,500601,城市轨道交通工程技术,专科(高职),,24,交通运输大类,500601,城市轨道交通类,,三年,,,122186,14200
10228,9053,500602,城市轨道车辆应用技术,专科(高职),,24,交通运输大类,500602,城市轨道交通类,,三年,,,117996,10400
9821,757,500603,城市轨道交通机电技术,专科(高职),,24,交通运输大类,500603,城市轨道交通类,,三年,,,105372,8900
9805,758,500604,城市轨道交通通信信号技术,专科(高职),,24,交通运输大类,500604,城市轨道交通类,,三年,,,137439,14300
9934,759,500605,城市轨道交通供配电技术,专科(高职),,24,交通运输大类,500605,城市轨道交通类,,三年,,,0,12600
10020,761,500606,城市轨道交通运营管理,专科(高职),,24,交通运输大类,500606,城市轨道交通类,,三年,,,110359,13000
10077,9054,500701,邮政快递运营管理,专科(高职),,24,交通运输大类,500701,邮政类,,三年,,,92481,11100
10119,9055,500702,邮政快递智能技术,专科(高职),,24,交通运输大类,500702,邮政类,,三年,,,155616,0
9881,762,500703,邮政通信管理,专科(高职),,24,交通运输大类,500703,邮政类,,三年,,,134155,11000
10868,9451,260101,机械设计制造及自动化,本科(职业),,249,装备制造大类,260101,机械设计制造类,工学学士,四年,,,0,0
10861,9453,260102,智能制造工程技术,本科(职业),,249,装备制造大类,260102,机械设计制造类,工学学士,四年,,,0,0
10771,9455,260103,数控技术,本科(职业),,249,装备制造大类,260103,机械设计制造类,工学学士,四年,,,0,0
10640,9456,260104,工业设计,本科(职业),,249,装备制造大类,260104,机械设计制造类,工学学士,四年,,,0,0
10798,9457,260105,工业工程技术,本科(职业),,249,装备制造大类,260105,机械设计制造类,工学学士,四年,,,0,0
10689,9458,260106,材料成型及控制工程,本科(职业),,249,装备制造大类,260106,机械设计制造类,工学学士,四年,,,0,0
9504,10285,260107,增材制造工程技术,本科(职业),,249,装备制造大类,260107,机械设计制造类,工学学士,,,,0,0
9340,10290,260108,智能光电制造工程,本科(职业),,249,装备制造大类,260108,机械设计制造类,工学学士,,,,0,0
10801,9459,260201,装备智能化技术,本科(职业),,249,装备制造大类,260201,机电设备类,工学学士,四年,,,0,0
10904,9460,260202,制冷与空调工程,本科(职业),,249,装备制造大类,260202,机电设备类,工学学士,四年,,,0,0
10948,9461,260203,电梯工程技术,本科(职业),,249,装备制造大类,260203,机电设备类,工学学士,四年,,,0,0
9086,10292,260204,低空飞行器工程技术,本科(职业),,249,装备制造大类,260204,机电设备类,工学学士,,,,0,0
10734,9462,260301,机械电子工程技术,本科(职业),,249,装备制造大类,260301,自动化类,工学学士,四年,,,0,0
10772,9463,260302,电气工程及自动化,本科(职业),,249,装备制造大类,260302,自动化类,工学学士,四年,,,0,0
10598,9465,260303,智能控制技术,本科(职业),,249,装备制造大类,260303,自动化类,工学学士,四年,,,0,0
10880,9467,260304,机器人技术,本科(职业),,249,装备制造大类,260304,自动化类,工学学士,四年,,,0,0
10656,9470,260305,自动化技术与应用,本科(职业),,249,装备制造大类,260305,自动化类,工学学士,四年,,,0,0
10743,9472,260306,现代测控工程技术,本科(职业),,249,装备制造大类,260306,自动化类,工学学士,四年,,,0,0
10623,9473,260307,工业互联网工程,本科(职业),,249,装备制造大类,260307,自动化类,工学学士,四年,,,0,0
9550,10295,260308,具身智能工程技术,本科(职业),,249,装备制造大类,260308,自动化类,工学学士,,,,0,0
10881,9475,260401,轨道交通车辆工程技术,本科(职业),,249,装备制造大类,260401,轨道装备类,工学学士,四年,,,0,0
10572,9477,260402,轨道交通智能控制装备技术,本科(职业),,249,装备制造大类,260402,轨道装备类,工学学士,四年,,,0,0
10790,9479,260501,船舶智能制造技术,本科(职业),,249,装备制造大类,260501,船舶与海洋工程装备类,工学学士,四年,,,0,0
10614,9480,260502,船舶动力工程技术,本科(职业),,249,装备制造大类,260502,船舶与海洋工程装备类,工学学士,四年,,,0,0
10928,9482,260503,船舶电气工程技术,本科(职业),,249,装备制造大类,260503,船舶与海洋工程装备类,工学学士,四年,,,0,0
10584,9484,260601,航空智能制造技术,本科(职业),,249,装备制造大类,260601,航空装备类,工学学士,四年,,,0,0
10556,9486,260602,飞行器维修工程技术,本科(职业),,249,装备制造大类,260602,航空装备类,工学学士,四年,,,0,0
10938,9488,260603,航空动力装置维修技术,本科(职业),,249,装备制造大类,260603,航空装备类,工学学士,四年,,,0,0
10751,9489,260604,无人机系统应用技术,本科(职业),,249,装备制造大类,260604,航空装备类,工学学士,四年,,,0,0
9432,10014,260605,航空复合材料智造工程技术,本科(职业),,249,装备制造大类,260605,航空装备类,工学学士,四年,,,0,0
9215,10015,260606,电动飞行器应用技术,本科(职业),,249,装备制造大类,260606,航空装备类,工学学士,四年,,,0,0
9168,10300,260607,航空复合材料修理工程技术,本科(职业),,249,装备制造大类,260607,航空装备类,工学学士,,,,0,0
10738,9490,260701,汽车工程技术,本科(职业),,249,装备制造大类,260701,汽车制造类,工学学士,四年,,,0,0
10628,9491,260702,新能源汽车工程技术,本科(职业),,249,装备制造大类,260702,汽车制造类,工学学士,四年,,,0,0
10587,9492,260703,智能网联汽车工程技术,本科(职业),,249,装备制造大类,260703,汽车制造类,工学学士,四年,,,0,0
9501,10301,260704,汽车芯片与软件工程技术,本科(职业),,249,装备制造大类,260704,汽车制造类,工学学士,,,,0,0
9590,764,510101,电子信息工程技术,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,152746,11400
9853,782,510102,物联网应用技术,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,153136,18200
9601,765,510103,应用电子技术,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,133638,12600
10717,9173,510104,电子产品制造技术,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,116640,14100
11018,9174,510105,电子产品检测技术,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,0,8500
